date,client_id,amount,notes,amount_duplicate
2024-01-16 15:00:00,1075.0,4934.8552548047965,note 375,4934.8552548047965
not-a-date,1499.0,4377.824689479544,note 376,4377.824689479544
2024-01-16 17:00:00,1467.0,4742.90612531705,note 377,4742.90612531705
2024-01-16 18:00:00,,2677.5678698509414,note 378,2677.5678698509414
2024-01-16 19:00:00,1873.0,4512.249310305965,note 379,4512.249310305965
2024-01-16 20:00:00,1170.0,1624.3381215735424,note 380,1624.3381215735424
2024-01-16 21:00:00,1887.0,3485.7926448130565,note 381,3485.7926448130565
2024-01-16 22:00:00,,2251.4169845122,note 382,2251.4169845122
2024-01-16 23:00:00,1618.0,error,note 383,error
not-a-date,1205.0,error,note 384,error
2024-01-17 01:00:00,1369.0,1628.0099745393577,note 385,1628.0099745393577
2024-01-17 02:00:00,1359.0,3173.957580585625,note 386,3173.957580585625
2024-01-17 03:00:00,1146.0,3159.338685622859,note 387,3159.338685622859
2024-01-17 04:00:00,1598.0,379.86382188033207,note 388,379.86382188033207
2024-01-17 05:00:00,1741.0,4879.644393801447,note 389,4879.644393801447
2024-01-17 06:00:00,1113.0,1740.3216493827197,note 390,1740.3216493827197
2024-01-17 07:00:00,1594.0,1968.7229082288038,note 391,1968.7229082288038
2024-01-17 08:00:00,1835.0,3564.1089174370654,note 392,3564.1089174370654
2024-01-17 09:00:00,1411.0,1808.0642770628187,note 393,1808.0642770628187
2024-01-17 10:00:00,1070.0,3854.515483324228,note 394,3854.515483324228
2024-01-17 11:00:00,1581.0,1665.8964517873285,note 395,1665.8964517873285
2024-01-17 12:00:00,1208.0,1404.9764426199763,note 396,1404.9764426199763
2024-01-17 13:00:00,1071.0,472.1657002336338,note 397,472.1657002336338
2024-01-17 14:00:00,1502.0,2028.1501895231254,note 398,2028.1501895231254
2024-01-17 15:00:00,1920.0,3859.4993262097146,note 399,3859.4993262097146
2024-01-17 16:00:00,,error,note 400,error
not-a-date,1804.0,3302.737402438091,note 401,3302.737402438091
2024-01-17 18:00:00,1733.0,2735.1666696241746,note 402,2735.1666696241746
2024-01-17 19:00:00,1130.0,1825.9885195143647,note 403,1825.9885195143647
2024-01-17 20:00:00,1370.0,1265.272091244943,note 404,1265.272091244943
2024-01-17 21:00:00,1436.0,4046.469847708776,note 405,4046.469847708776
2024-01-17 22:00:00,1507.0,3002.0381517213664,note 406,3002.0381517213664
2024-01-17 23:00:00,1310.0,3274.0363573857912,note 407,3274.0363573857912
2024-01-18 00:00:00,1110.0,2812.9415443156195,note 408,2812.9415443156195
2024-01-18 01:00:00,1054.0,3738.08993683029,note 409,3738.08993683029
not-a-date,1440.0,1687.9676008849156,note 410,1687.9676008849156
2024-01-18 03:00:00,1419.0,4478.013031353591,note 411,4478.013031353591
2024-01-18 04:00:00,1725.0,1505.6780240239866,note 412,1505.6780240239866
2024-01-18 05:00:00,1095.0,690.0573463292924,note 413,690.0573463292924
2024-01-18 06:00:00,1329.0,1662.5323643191966,note 414,1662.5323643191966
2024-01-18 07:00:00,1892.0,799.193169805828,note 415,799.193169805828
2024-01-18 08:00:00,1643.0,3851.564549000938,note 416,3851.564549000938
not-a-date,1377.0,2915.401924481625,note 417,2915.401924481625
2024-01-18 10:00:00,,error,note 418,error
2024-01-18 11:00:00,1345.0,1146.6560501348256,note 419,1146.6560501348256
2024-01-18 12:00:00,1346.0,4235.612649397431,note 420,4235.612649397431
2024-01-18 13:00:00,1572.0,2071.924552258133,note 421,2071.924552258133
2024-01-18 14:00:00,1786.0,1031.714548308802,note 422,1031.714548308802
2024-01-18 15:00:00,,1486.2420403725228,note 423,1486.2420403725228
2024-01-18 16:00:00,1801.0,4155.46266557735,note 424,4155.46266557735
2024-01-18 17:00:00,1338.0,2272.8300729503085,note 425,2272.8300729503085
not-a-date,1244.0,1060.0265405885116,note 426,1060.0265405885116
2024-01-18 19:00:00,1862.0,2194.0232432705156,note 427,2194.0232432705156
not-a-date,1522.0,3280.513619757681,note 428,3280.513619757681
2024-01-18 21:00:00,1442.0,3838.999749816543,note 429,3838.999749816543
2024-01-18 22:00:00,1515.0,1201.672338978924,note 430,1201.672338978924
2024-01-18 23:00:00,,4611.279290916544,note 431,4611.279290916544
2024-01-19 00:00:00,,3201.9119936288153,note 432,3201.9119936288153
2024-01-19 01:00:00,1704.0,501.06453786463754,note 433,501.06453786463754
not-a-date,1874.0,876.2456774807224,note 434,876.2456774807224
2024-01-19 03:00:00,1311.0,3088.5884740661913,note 435,3088.5884740661913
2024-01-19 04:00:00,1496.0,1841.5893528479623,note 436,1841.5893528479623
2024-01-19 05:00:00,1804.0,1978.871018945857,note 437,1978.871018945857
not-a-date,1881.0,4078.0938979465845,note 438,4078.0938979465845
2024-01-19 07:00:00,1833.0,1701.1739324450407,note 439,1701.1739324450407
2024-01-19 08:00:00,1177.0,1816.8836162694415,note 440,1816.8836162694415
2024-01-19 09:00:00,1026.0,3361.7749046717554,note 441,3361.7749046717554
2024-01-19 10:00:00,1648.0,4334.338609365014,note 442,4334.338609365014
2024-01-19 11:00:00,1091.0,3339.273100639508,note 443,3339.273100639508
2024-01-19 12:00:00,1358.0,1038.847012725746,note 444,1038.847012725746
2024-01-19 13:00:00,1823.0,4764.778646681557,note 445,4764.778646681557
2024-01-19 14:00:00,1035.0,4080.696086436966,note 446,4080.696086436966
2024-01-19 15:00:00,1134.0,4129.946692991167,note 447,4129.946692991167
2024-01-19 16:00:00,1877.0,495.379701033512,note 448,495.379701033512
2024-01-19 17:00:00,1744.0,error,note 449,error
not-a-date,1632.0,2465.38088434175,note 450,2465.38088434175
not-a-date,,428.27679211066635,note 451,428.27679211066635
2024-01-19 20:00:00,1200.0,1000.9581834681414,note 452,1000.9581834681414
not-a-date,1568.0,4339.1726795780805,note 453,4339.1726795780805
2024-01-19 22:00:00,,372.2627375215682,note 454,372.2627375215682
2024-01-19 23:00:00,1131.0,1809.0228896323126,note 455,1809.0228896323126
2024-01-20 00:00:00,1651.0,1553.0586748830442,note 456,1553.0586748830442
not-a-date,1415.0,1234.1126719979648,note 457,1234.1126719979648
2024-01-20 02:00:00,1869.0,2521.514737647987,note 458,2521.514737647987
2024-01-20 03:00:00,1857.0,2452.5932316949497,note 459,2452.5932316949497
2024-01-20 04:00:00,1381.0,3529.877436273799,note 460,3529.877436273799
2024-01-20 05:00:00,1892.0,2765.0290485844216,note 461,2765.0290485844216
2024-01-20 06:00:00,1262.0,error,note 462,error
2024-01-20 07:00:00,1506.0,1310.4013914709103,note 463,1310.4013914709103
2024-01-20 08:00:00,,4947.835243869031,note 464,4947.835243869031
2024-01-20 09:00:00,1017.0,4775.23278667681,note 465,4775.23278667681
2024-01-20 10:00:00,1920.0,3930.8721668190383,note 466,3930.8721668190383
2024-01-20 11:00:00,1392.0,450.9340780991004,note 467,450.9340780991004
2024-01-20 12:00:00,1102.0,1703.9259638479411,note 468,1703.9259638479411
2024-01-20 13:00:00,1137.0,2761.2196462750508,note 469,2761.2196462750508
2024-01-20 14:00:00,1207.0,2418.08415054964,note 470,2418.08415054964
2024-01-20 15:00:00,1469.0,1369.8128697052039,note 471,1369.8128697052039
2024-01-20 16:00:00,1502.0,4362.513259264475,note 472,4362.513259264475
2024-01-20 17:00:00,1980.0,2319.9811421554996,note 473,2319.9811421554996
2024-01-20 18:00:00,1212.0,144.010063055199,note 474,144.010063055199
2024-01-20 19:00:00,1492.0,4354.1707510622455,note 475,4354.1707510622455
2024-01-20 20:00:00,1566.0,595.4096356478145,note 476,595.4096356478145
not-a-date,1050.0,461.2163277200407,note 477,461.2163277200407
2024-01-20 22:00:00,1195.0,4769.803218533624,note 478,4769.803218533624
2024-01-20 23:00:00,,4397.366368245314,note 479,4397.366368245314
2024-01-21 00:00:00,1567.0,1532.9513324885656,note 480,1532.9513324885656
2024-01-21 01:00:00,1436.0,4448.316632897052,note 481,4448.316632897052
2024-01-21 02:00:00,1615.0,1374.1801890032261,note 482,1374.1801890032261
2024-01-21 03:00:00,1604.0,1507.4812241846898,note 483,1507.4812241846898
2024-01-21 04:00:00,1790.0,3535.4727312945793,note 484,3535.4727312945793
2024-01-21 05:00:00,1510.0,2192.38499461803,note 485,2192.38499461803
2024-01-21 06:00:00,,196.89294622654288,note 486,196.89294622654288
2024-01-21 07:00:00,1456.0,595.7831056206494,note 487,595.7831056206494
2024-01-21 08:00:00,1296.0,1584.0709154057763,note 488,1584.0709154057763
2024-01-21 09:00:00,1570.0,1542.0876218335884,note 489,1542.0876218335884
2024-01-21 10:00:00,1797.0,535.9832147776433,note 490,535.9832147776433
not-a-date,1115.0,1256.103355093488,note 491,1256.103355093488
2024-01-21 12:00:00,1204.0,2714.4243607072535,note 492,2714.4243607072535
2024-01-21 13:00:00,,1501.0858190647332,note 493,1501.0858190647332
2024-01-21 14:00:00,1238.0,2864.868926019441,note 494,2864.868926019441
2024-01-21 15:00:00,1735.0,3111.904705632921,note 495,3111.904705632921
2024-01-21 16:00:00,1764.0,error,note 496,error
2024-01-21 17:00:00,1262.0,498.4972904889797,note 497,498.4972904889797
not-a-date,1377.0,3586.7540038278735,note 498,3586.7540038278735
2024-01-21 19:00:00,1440.0,3150.4715934163455,note 499,3150.4715934163455
2024-01-21 20:00:00,1779.0,2306.226101161412,note 500,2306.226101161412
not-a-date,1579.0,2913.7352066886697,note 501,2913.7352066886697
2024-01-21 22:00:00,1003.0,4781.032665874405,note 502,4781.032665874405
2024-01-21 23:00:00,,4795.20571617331,note 503,4795.20571617331
not-a-date,1234.0,571.1979741598527,note 504,571.1979741598527
2024-01-22 01:00:00,,error,note 505,error
2024-01-22 02:00:00,1356.0,745.7070253874499,note 506,745.7070253874499
2024-01-22 03:00:00,1396.0,1990.9625300254088,note 507,1990.9625300254088
2024-01-22 04:00:00,1317.0,3306.021404087769,note 508,3306.021404087769
2024-01-22 05:00:00,,1099.5131724740409,note 509,1099.5131724740409
2024-01-22 06:00:00,1486.0,361.7628178883327,note 510,361.7628178883327
2024-01-22 07:00:00,1443.0,error,note 511,error
2024-01-22 08:00:00,1048.0,2618.867762984386,note 512,2618.867762984386
2024-01-22 09:00:00,1705.0,2495.299231301583,note 513,2495.299231301583
2024-01-22 10:00:00,1769.0,3707.44106087828,note 514,3707.44106087828
2024-01-22 11:00:00,1794.0,1754.1229167556905,note 515,1754.1229167556905
2024-01-22 12:00:00,1435.0,2849.3633580188884,note 516,2849.3633580188884
not-a-date,1800.0,696.5436245420619,note 517,696.5436245420619
2024-01-22 14:00:00,1752.0,1918.7268452552298,note 518,1918.7268452552298
2024-01-22 15:00:00,,4094.117545543108,note 519,4094.117545543108
2024-01-22 16:00:00,1214.0,2161.1402811064686,note 520,2161.1402811064686
2024-01-22 17:00:00,1597.0,3383.6293319290603,note 521,3383.6293319290603
2024-01-22 18:00:00,1695.0,862.6096498108046,note 522,862.6096498108046
2024-01-22 19:00:00,,2275.395186127259,note 523,2275.395186127259
2024-01-22 20:00:00,1377.0,4770.183342546006,note 524,4770.183342546006
not-a-date,1755.0,4313.332052621531,note 525,4313.332052621531
2024-01-22 22:00:00,1663.0,3400.8299232082604,note 526,3400.8299232082604
2024-01-22 23:00:00,1037.0,4710.675939493283,note 527,4710.675939493283
2024-01-23 00:00:00,1313.0,163.20608263742338,note 528,163.20608263742338
not-a-date,1254.0,3947.673512096651,note 529,3947.673512096651
2024-01-23 02:00:00,1201.0,2592.0330368286914,note 530,2592.0330368286914
2024-01-23 03:00:00,1049.0,3525.386004943691,note 531,3525.386004943691
2024-01-23 04:00:00,1079.0,1968.4687269981118,note 532,1968.4687269981118
not-a-date,1581.0,1398.0475992119996,note 533,1398.0475992119996
2024-01-23 06:00:00,,1048.5595331882355,note 534,1048.5595331882355
2024-01-23 07:00:00,1833.0,4400.8504591060855,note 535,4400.8504591060855
2024-01-23 08:00:00,1660.0,4240.834409364674,note 536,4240.834409364674
2024-01-23 09:00:00,1467.0,error,note 537,error
2024-01-23 10:00:00,1800.0,1400.1532674090079,note 538,1400.1532674090079
2024-01-23 11:00:00,1074.0,363.65764088321964,note 539,363.65764088321964
2024-01-23 12:00:00,1713.0,1835.1527041312318,note 540,1835.1527041312318
2024-01-23 13:00:00,1888.0,3117.016177779615,note 541,3117.016177779615
not-a-date,1185.0,1154.962656366579,note 542,1154.962656366579
2024-01-23 15:00:00,1508.0,903.5736779227162,note 543,903.5736779227162
2024-01-23 16:00:00,1595.0,2371.535495179953,note 544,2371.535495179953
2024-01-23 17:00:00,,4472.724753147083,note 545,4472.724753147083
2024-01-23 18:00:00,1034.0,1665.286854170916,note 546,1665.286854170916
not-a-date,,513.2471853196043,note 547,513.2471853196043
2024-01-23 20:00:00,1617.0,4646.3613819770135,note 548,4646.3613819770135
2024-01-23 21:00:00,1183.0,2562.8789667789624,note 549,2562.8789667789624
2024-01-23 22:00:00,1175.0,2865.272959596882,note 550,2865.272959596882
2024-01-23 23:00:00,1078.0,4793.268063690581,note 551,4793.268063690581
2024-01-24 00:00:00,1396.0,3744.2210958662204,note 552,3744.2210958662204
2024-01-24 01:00:00,1918.0,2730.0199226240074,note 553,2730.0199226240074
2024-01-24 02:00:00,1542.0,647.0965425780771,note 554,647.0965425780771
2024-01-24 03:00:00,1120.0,3851.5964428327993,note 555,3851.5964428327993
2024-01-24 04:00:00,1345.0,4527.239604553078,note 556,4527.239604553078
not-a-date,1154.0,error,note 557,error
2024-01-24 06:00:00,1731.0,1915.1276925046907,note 558,1915.1276925046907
2024-01-24 07:00:00,1406.0,4608.400313021368,note 559,4608.400313021368
2024-01-24 08:00:00,1437.0,1355.290785885856,note 560,1355.290785885856
2024-01-24 09:00:00,1900.0,1597.877339214768,note 561,1597.877339214768
2024-01-24 10:00:00,1788.0,302.2036248544416,note 562,302.2036248544416
not-a-date,1294.0,3189.5396557237323,note 563,3189.5396557237323
2024-01-24 12:00:00,1973.0,1832.7760347363542,note 564,1832.7760347363542
not-a-date,1746.0,3149.987988146328,note 565,3149.987988146328
2024-01-24 14:00:00,1619.0,2975.98821953059,note 566,2975.98821953059
2024-01-24 15:00:00,1767.0,3156.964310434257,note 567,3156.964310434257
2024-01-24 16:00:00,1358.0,4029.393081364043,note 568,4029.393081364043
2024-01-24 17:00:00,1049.0,4783.131832478825,note 569,4783.131832478825
2024-01-24 18:00:00,1820.0,2647.3554045963306,note 570,2647.3554045963306
2024-01-24 19:00:00,1501.0,4486.603504300097,note 571,4486.603504300097
2024-01-24 20:00:00,1879.0,2786.8356871232713,note 572,2786.8356871232713
2024-01-24 21:00:00,1043.0,4703.56977860939,note 573,4703.56977860939
2024-01-24 22:00:00,1387.0,4211.344644370051,note 574,4211.344644370051
2024-01-24 23:00:00,1368.0,error,note 575,error
2024-01-25 00:00:00,1029.0,3115.956276080608,note 576,3115.956276080608
2024-01-25 01:00:00,1292.0,4689.6354846215845,note 577,4689.6354846215845
2024-01-25 02:00:00,1912.0,error,note 578,error
2024-01-25 03:00:00,1140.0,3419.74208705039,note 579,3419.74208705039
2024-01-25 04:00:00,1397.0,4367.633295736485,note 580,4367.633295736485
2024-01-25 05:00:00,1203.0,4228.499189663776,note 581,4228.499189663776
2024-01-25 06:00:00,1593.0,1922.9583874987136,note 582,1922.9583874987136
2024-01-25 07:00:00,1494.0,908.583542752393,note 583,908.583542752393
2024-01-25 08:00:00,1718.0,3831.31975639425,note 584,3831.31975639425
2024-01-25 09:00:00,1234.0,1482.0293391480138,note 585,1482.0293391480138
2024-01-25 10:00:00,1747.0,2228.7270877320047,note 586,2228.7270877320047
2024-01-25 11:00:00,,4295.194669779912,note 587,4295.194669779912
2024-01-25 12:00:00,1822.0,3458.7481287244186,note 588,3458.7481287244186
2024-01-25 13:00:00,1003.0,3482.8030477591537,note 589,3482.8030477591537
2024-01-25 14:00:00,1837.0,2967.822406782803,note 590,2967.822406782803
2024-01-25 15:00:00,1236.0,1326.9125439948716,note 591,1326.9125439948716
2024-01-25 16:00:00,1564.0,311.5972408671681,note 592,311.5972408671681
not-a-date,1027.0,304.129975460693,note 593,304.129975460693
2024-01-25 18:00:00,,1016.0024120784794,note 594,1016.0024120784794
2024-01-25 19:00:00,1469.0,960.9719408175621,note 595,960.9719408175621
2024-01-25 20:00:00,1224.0,3506.244055520881,note 596,3506.244055520881
2024-01-25 21:00:00,1542.0,3588.1623116160035,note 597,3588.1623116160035
2024-01-25 22:00:00,1748.0,2023.635125585149,note 598,2023.635125585149
2024-01-25 23:00:00,,3743.6969605352892,note 599,3743.6969605352892
2024-01-26 00:00:00,1125.0,2230.285301945384,note 600,2230.285301945384
2024-01-26 01:00:00,1430.0,2814.908627582397,note 601,2814.908627582397
2024-01-26 02:00:00,1319.0,1035.3154814903219,note 602,1035.3154814903219
2024-01-26 03:00:00,1659.0,2436.3546098016254,note 603,2436.3546098016254
2024-01-26 04:00:00,1613.0,3792.4314183452334,note 604,3792.4314183452334
not-a-date,1564.0,error,note 605,error
2024-01-26 06:00:00,1998.0,506.09478952477303,note 606,506.09478952477303
not-a-date,1204.0,3998.112830958211,note 607,3998.112830958211
2024-01-26 08:00:00,1436.0,4794.847987695093,note 608,4794.847987695093
not-a-date,1925.0,2977.089682383233,note 609,2977.089682383233
2024-01-26 10:00:00,1031.0,4748.342620845524,note 610,4748.342620845524
2024-01-26 11:00:00,1852.0,2768.2247811456505,note 611,2768.2247811456505
2024-01-26 12:00:00,1651.0,4993.923301060813,note 612,4993.923301060813
2024-01-26 13:00:00,1432.0,2152.464228246917,note 613,2152.464228246917
2024-01-26 14:00:00,1929.0,1010.4000568628838,note 614,1010.4000568628838
2024-01-26 15:00:00,1207.0,2458.045522231246,note 615,2458.045522231246
2024-01-26 16:00:00,1414.0,912.563854158028,note 616,912.563854158028
2024-01-26 17:00:00,1722.0,3539.345031002471,note 617,3539.345031002471
2024-01-26 18:00:00,1994.0,4811.395299487488,note 618,4811.395299487488
2024-01-26 19:00:00,1990.0,1917.4529275915315,note 619,1917.4529275915315
2024-01-26 20:00:00,1830.0,4168.412676856114,note 620,4168.412676856114
not-a-date,,4616.927101309087,note 621,4616.927101309087
2024-01-26 22:00:00,1641.0,4141.330906224057,note 622,4141.330906224057
2024-01-26 23:00:00,1898.0,error,note 623,error
2024-01-27 00:00:00,1536.0,1191.536488123349,note 624,1191.536488123349
2024-01-27 01:00:00,1630.0,2287.947799658557,note 625,2287.947799658557
2024-01-27 02:00:00,1578.0,4369.899933104248,note 626,4369.899933104248
2024-01-27 03:00:00,1721.0,3893.683626114393,note 627,3893.683626114393
2024-01-27 04:00:00,1292.0,2649.6655058213523,note 628,2649.6655058213523
2024-01-27 05:00:00,1967.0,1352.8744472734272,note 629,1352.8744472734272
2024-01-27 06:00:00,1190.0,1074.7552400319353,note 630,1074.7552400319353
2024-01-27 07:00:00,1292.0,3258.6695582372186,note 631,3258.6695582372186
2024-01-27 08:00:00,1399.0,2663.6493983345845,note 632,2663.6493983345845
not-a-date,1614.0,515.6026043549618,note 633,515.6026043549618
2024-01-27 10:00:00,,1524.1372655255893,note 634,1524.1372655255893
2024-01-27 11:00:00,1601.0,1573.2534014293155,note 635,1573.2534014293155
2024-01-27 12:00:00,1468.0,772.3401966595527,note 636,772.3401966595527
2024-01-27 13:00:00,1149.0,2227.911757361891,note 637,2227.911757361891
2024-01-27 14:00:00,1396.0,1999.087785165991,note 638,1999.087785165991
2024-01-27 15:00:00,1545.0,1757.6547327342764,note 639,1757.6547327342764
2024-01-27 16:00:00,1445.0,1726.6495602731827,note 640,1726.6495602731827
2024-01-27 17:00:00,1482.0,3115.885112102501,note 641,3115.885112102501
2024-01-27 18:00:00,1847.0,1783.303112413973,note 642,1783.303112413973
not-a-date,1857.0,3230.3797447543266,note 643,3230.3797447543266
2024-01-27 20:00:00,1656.0,error,note 644,error
